consumer_id,visit_time,day_of_week,age_group,gender,loyalty_status,product_touch_count,time_spent_near_shelf,distance_to_shelf,gesture_type,path_pattern,time_in_zone,speed,direction_changes,attention_score,interest_level,purchase_likelihood
1217,Morning,Wednesday,Young Adult,Female,Occasional,2,72.31510579290233,0.9275569880983894,Pick,Path_C,151.15243074111558,1.229699417287439,3,1.577195703860747,34.94290337620693,0
1218,Afternoon,Tuesday,Young Adult,Male,Occasional,4,53.935621364508826,0.6901774467685099,Pick,Path_B,62.958426827317695,1.2507744785227988,2,2.559458656645525,51.686808594105095,0
1219,Afternoon,Saturday,Adult,Male,First-time,0,33.400292181239706,0.5532253078934918,Pick,Path_C,77.05955812413501,0.8519348828901627,3,0.5285178216843003,53.80177387605446,0
1220,Morning,Saturday,Adult,Female,Occasional,4,68.50368959923232,0.6007460178929096,Scan,Path_C,167.2007725078389,1.1421248482409834,4,2.675437841621926,50.93832945385569,0
1221,Evening,Saturday,Senior,Male,Regular,2,50.83454985412419,0.6486636679843291,Scan,Path_B,128.39952776321985,1.147019484340217,2,1.5624989433697665,50.20708683685403,0
1222,Morning,Thursday,Young Adult,Male,Regular,7,27.710314227401014,0.8370843867138105,Scan,Path_B,172.95298450883632,1.6130512868456586,0,3.877476108703822,39.31273045793674,0
1223,Afternoon,Friday,Adult,Male,First-time,4,42.577201018345065,0.7348578152619762,Inspect,Path_A,134.54978576641076,1.2585420149276978,0,2.485047497895201,48.610828630250765,1
1224,Evening,Saturday,Adult,Male,Occasional,2,93.79302634407426,0.6028411510432565,Pick,Path_B,140.39116522775137,1.0865032656026719,1,1.8007274867850294,46.51594170495585,1
1225,Afternoon,Wednesday,Adult,Male,Regular,2,48.866090622514506,0.3542692587228584,Pick,Path_D,107.61986468960819,1.1564644309991592,2,1.808872803529881,60.727087407674404,0
1226,Afternoon,Wednesday,Adult,Female,Occasional,6,66.45936770143729,0.5829855171605626,Pick,Path_D,112.25490561505413,1.1799121998295723,1,3.6753585340602806,53.79325364030614,1
1227,Afternoon,Saturday,Adult,Female,Occasional,2,38.317428647124046,0.6157869866788467,Inspect,Path_A,158.57669832481398,1.188325876527007,1,1.5163747797504312,47.22002878254805,0
1228,Morning,Sunday,Adult,Male,Regular,8,102.01857194503539,0.6555705884064954,Inspect,Path_C,114.2705783234576,1.4782289307574814,4,4.815170609607371,67.23884876422765,1
1229,Evening,Saturday,Young Adult,Female,Regular,3,61.386736169449755,0.35322012663358215,Inspect,Path_A,167.34141779074412,1.4936118388964381,0,2.3731528312284293,47.310923237849906,1
1230,Afternoon,Wednesday,Adult,Male,Occasional,2,46.31892437797638,0.647614293542469,Pick,Path_B,115.60585448779602,0.9027891723199652,3,1.540420418346588,55.57786723886163,0
1231,Evening,Thursday,Young Adult,Male,Occasional,2,77.70188639756722,0.6601024079799709,Scan,Path_C,72.81442262621265,1.5203879023602274,3,1.6914927230381371,48.33078666410718,1
1232,Morning,Monday,Adult,Female,Occasional,4,101.00398784100028,0.2580267991743752,Inspect,Path_A,69.1697418031321,1.4254042383450392,1,3.280133224491463,66.31152515028003,0
1233,Morning,Monday,Adult,Male,Regular,4,51.83481298533373,0.2597137287833622,Inspect,Path_A,113.13055964419729,1.1841824747295056,2,3.0292527239829568,50.86859775813611,0
1234,Morning,Saturday,Adult,Female,Occasional,6,45.919104729790455,0.723603073758583,Scan,Path_D,156.62959276630178,0.7578107458871715,2,3.5059901483444333,51.16414227890674,0
1235,Afternoon,Tuesday,Senior,Male,Occasional,4,105.90321344107033,0.32896649773933795,Inspect,Path_A,93.39632207672852,1.2637927446980475,0,3.137480712159785,48.601296412272866,1
1236,Afternoon,Saturday,Adult,Female,Occasional,4,57.54643912480772,0.8075470563790037,Scan,Path_C,149.27145945568873,1.0938172552419083,3,2.5353957818140356,51.965119260012145,1
1237,Evening,Sunday,Adult,Male,First-time,5,55.267951924339386,0.44421243291114776,Pick,Path_A,124.02940985270072,1.3664646915287055,3,3.226574793993201,61.99537838647909,1
1238,Afternoon,Saturday,Adult,Male,Occasional,3,17.112396991887195,0.5769739695535429,Scan,Path_A,144.2483910407041,1.3939810192511293,3,1.9321980735073443,58.45843844684688,0
1239,Evening,Monday,Adult,Male,Occasional,2,59.326725117150815,0.5672592456654619,Scan,Path_B,108.41251308985795,1.5957226884177658,3,1.6492061072654072,50.28076181116171,1
1240,Morning,Wednesday,Adult,Female,Occasional,3,32.88108324241749,0.3571060810697997,Pick,Path_A,127.3203980149595,0.881643690827751,1,2.2244630870331794,67.01325106456653,1
1241,Evening,Saturday,Adult,Female,Occasional,2,48.798137657036484,0.7780912660060326,Inspect,Path_C,157.5497270022629,1.8415101725935652,3,1.501029944138299,58.72985641342569,1
1242,Afternoon,Wednesday,Adult,Female,Regular,2,19.713967323517593,0.44440484022690774,Pick,Path_D,119.31314245647162,1.4685861980701786,4,1.548609939461388,45.61818880802651,1
1243,Afternoon,Wednesday,Senior,Male,First-time,8,84.70296990741457,0.5117577641378662,Inspect,Path_D,99.00580880262689,1.4142752537696701,2,4.814324748311995,36.19651646266062,0
1244,Evening,Tuesday,Senior,Male,Regular,2,30.667784949153067,0.10356687917189861,Inspect,Path_D,47.29018450005911,1.7749226437195733,2,3.084458232377342,45.8498619820343,1
1245,Afternoon,Wednesday,Adult,Male,Regular,4,21.184987147687593,0.23272190183039565,Scan,Path_D,141.66129985821783,1.2953512895924089,7,2.96531976891472,54.13348778550253,1
1246,Afternoon,Monday,Young Adult,Female,Occasional,8,41.83565608964676,0.7254257569131919,Pick,Path_B,89.13381624512219,1.510094153303621,1,4.484878444240368,55.97200370631427,0
1247,Morning,Thursday,Young Adult,Female,Occasional,5,84.94672932805267,0.4988935331016809,Scan,Path_C,99.17803531786333,1.2509314199502815,10,3.3256207833336897,63.59137683302019,0
1248,Morning,Thursday,Adult,Male,Regular,7,51.10013800931576,0.38288671835225646,Pick,Path_B,77.1657081779348,1.4522456717027132,1,4.277848398686604,39.05454024881,0
1249,Evening,Friday,Young Adult,Female,Occasional,3,53.774823700888554,0.3861012883801923,Pick,Path_D,110.79660953554576,1.5484820821400436,0,2.286872907990638,45.6084466605319,0
1250,Afternoon,Sunday,Adult,Male,Occasional,1,69.5689772085859,0.6097173951333993,Scan,Path_B,203.9017566018826,1.5176784192352204,3,1.1758657061742663,38.22357330125487,1
1251,Afternoon,Saturday,Adult,Female,Occasional,2,56.966836767685926,0.7520742176127687,Inspect,Path_A,134.08156440030473,0.7464044128295277,3,1.5507653849303102,36.612007884205546,1
1252,Afternoon,Sunday,Adult,Female,Occasional,2,84.75917642416334,0.38765372750626104,Inspect,Path_C,94.23447368585937,1.0758547091837412,3,1.9397202388568675,43.721812540466814,0
1253,Morning,Monday,Senior,Male,Regular,2,55.20739664738785,0.7191723595370418,Pick,Path_A,101.74786430015057,1.5515406511253036,3,1.5541344342134307,53.66612244294021,0
1254,Morning,Wednesday,Adult,Male,Regular,6,55.535035102032566,0.46798486743234374,Inspect,Path_B,62.450810002145204,1.3494408679920378,4,3.7050394214895777,57.71394434890316,0
1255,Afternoon,Thursday,Adult,Female,Regular,2,105.28386567661798,0.6001299113075017,Scan,Path_A,74.77552304197685,1.1851712879377552,1,1.859680504391232,40.516458933783255,0
1256,Afternoon,Sunday,Adult,Female,First-time,5,61.10330798407907,0.14499222832103364,Scan,Path_B,68.41933122796368,1.352295029565217,3,4.184900816691226,41.907240806127604,0
1257,Morning,Monday,Young Adult,Female,First-time,2,64.61141283532959,0.17926458364337916,Scan,Path_B,130.81328332645333,0.8688915689537138,5,2.4387264057453706,32.20176824676566,1
1258,Afternoon,Thursday,Adult,Female,Occasional,4,55.791485448815365,0.6640171496717827,Pick,Path_C,137.86847597083664,1.4359435556882392,2,2.5801544672585672,52.143522082769955,1
1259,Morning,Wednesday,Young Adult,Male,First-time,5,11.43531037425808,0.5549885880537166,Pick,Path_C,123.10393879364312,1.3114377161853048,3,2.917544322137302,42.67861098029262,0
1260,Afternoon,Sunday,Senior,Female,Occasional,1,77.45740689877982,0.5807354396716287,Inspect,Path_C,134.79362763012182,1.225574992887854,2,1.2316779332361698,66.63031378211848,0
1261,Morning,Thursday,Adult,Female,Occasional,4,93.2106507481572,0.28424619010717683,Scan,Path_D,89.35187638618524,1.1463264473639216,1,3.169668665171943,54.09808799649595,0
1262,Afternoon,Saturday,Young Adult,Female,Occasional,1,85.11430633881633,0.4155530149363039,Scan,Path_C,74.06892662421691,1.2693174159695948,2,1.406857896637568,48.28554256543225,0
1263,Afternoon,Saturday,Adult,Male,Occasional,5,48.83836791372265,0.16555040223000422,Pick,Path_A,73.8153270258254,1.1177180579177093,5,3.9522831356690835,43.58887572455548,1
1264,Afternoon,Friday,Adult,Male,Occasional,6,56.535855523578746,0.3305103630201135,Pick,Path_C,72.04295714145212,1.1028353277356826,3,3.8878040252126578,35.053297798057706,1
1265,Morning,Friday,Young Adult,Male,Occasional,4,66.98374455709435,0.4954276127747442,Pick,Path_C,134.34698824204574,1.7366599482852205,1,2.738610392048432,36.32128223054569,1
1266,Morning,Thursday,Senior,Male,Occasional,3,66.27870689930704,0.5655654015056766,Scan,Path_C,200.54793398139412,0.724041706902707,1,2.1850219556615325,43.77859045427865,0
1267,Afternoon,Monday,Young Adult,Male,Occasional,1,73.61939513891048,0.3574140372450991,Scan,Path_B,78.10903839635841,0.730209361095951,5,1.4276720879133504,43.01097117975695,1
1268,Afternoon,Saturday,Young Adult,Male,Occasional,1,64.06122709792696,0.6104307068766555,Inspect,Path_B,106.32216752674991,1.4344554458141112,2,1.147943650684971,40.00828157154005,1
1269,Afternoon,Monday,Adult,Male,Regular,1,52.773442932724734,0.4923439468561737,Scan,Path_C,128.11573517064502,0.8340793181020956,3,1.170087299783153,53.77094727442344,0
1270,Morning,Monday,Adult,Male,Regular,3,62.73891217275539,0.45481403728944314,Inspect,Path_B,108.83967913967878,0.5989408741763521,5,2.2534347262991727,55.14265592414859,1
1271,Afternoon,Thursday,Adult,Female,Regular,2,79.97570496582836,0.5167262405178391,Inspect,Path_B,133.3180080196049,1.5042800963909722,0,1.7869306702738346,45.41367602698272,0
1272,Evening,Monday,Adult,Male,Occasional,0,118.32556928294359,0.9199238451900329,Scan,Path_D,96.98436482651415,1.5780208188510527,5,0.8090371472451416,69.35152268265317,0
1273,Afternoon,Saturday,Adult,Male,First-time,1,50.02117537017648,0.46779863119907966,Inspect,Path_A,92.78661955283738,0.8075892667917586,3,1.1776402616509238,32.53270633483908,0
1274,Morning,Wednesday,Adult,Male,Occasional,6,64.5240912464814,0.6904487185777813,Inspect,Path_B,112.70638546865521,0.6614015330846322,1,3.612287153582457,50.581638989722634,0
1275,Afternoon,Friday,Young Adult,Male,Regular,4,52.73437543443079,0.6092570555423185,Pick,Path_A,133.0624572135252,0.8343671300432454,2,2.591940541737678,47.81419795912075,0
1276,Morning,Wednesday,Young Adult,Female,Occasional,2,66.15103220730134,0.4503681244009802,Scan,Path_B,171.29968149098409,0.99002717646978,3,1.7748363230104218,44.49299118032744,1
1277,Morning,Monday,Young Adult,Male,Regular,4,79.5130527757621,0.18994277007173532,Inspect,Path_C,135.06541504719263,1.7741738539120964,4,3.4505140016721283,43.02337153986941,0
1278,Evening,Wednesday,Young Adult,Female,Occasional,5,55.83752528579415,0.3745545514448795,Inspect,Path_B,109.91372596657685,1.0710758741136461,4,3.313155240034202,49.93040117087642,1
1279,Morning,Saturday,Adult,Female,Regular,0,19.079353289652012,0.5152766987006927,Inspect,Path_B,153.23175692413238,1.4495573110840785,3,0.48353774100487096,47.744721726782714,0
1280,Afternoon,Saturday,Young Adult,Female,Regular,0,80.5714744670173,0.47904464471897795,Scan,Path_A,160.00403588822326,1.4165301767583465,2,0.8203549943308945,46.081234728874406,1
1281,Afternoon,Monday,Young Adult,Female,First-time,4,62.60838215018624,0.7593266346348275,Pick,Path_C,107.86612324720582,1.596726354631152,1,2.5764331720046383,37.01280365010625,0
1282,Afternoon,Thursday,Young Adult,Female,Occasional,3,53.159359450693195,0.3532996583598407,Pick,Path_D,114.16188008683864,1.0122057742409336,6,2.3318884853362696,33.81888182189501,1
1283,Afternoon,Wednesday,Senior,Female,Occasional,4,48.69424948772027,0.47063772633498197,Scan,Path_A,102.91587934791491,1.196941761645328,5,2.6684265555424984,47.11483524804434,1
1284,Morning,Thursday,Senior,Male,Occasional,1,66.22409624889733,0.607272891374378,Scan,Path_C,152.8361322174343,1.1342402337676374,0,1.1604617096127754,45.979038955034696,0
1285,Afternoon,Thursday,Adult,Male,Occasional,3,46.082538588345905,0.4443727079351233,Scan,Path_C,122.96762282718205,1.3613986947206502,1,2.18048533788283,48.029631397231725,1
1286,Afternoon,Tuesday,Senior,Female,Occasional,4,48.41985920276157,0.6947347013267994,Scan,Path_A,63.779242755289445,1.564765184777426,3,2.5299789709718046,48.913782021104915,1
1287,Morning,Monday,Adult,Male,Occasional,2,35.027627267916486,0.2824864657047499,Pick,Path_B,136.24635320522256,1.8535248624113618,5,1.8831366576175423,44.77497658117182,1
1288,Afternoon,Friday,Adult,Male,Occasional,5,46.35273759617496,0.196046564384454,Inspect,Path_C,179.5854113355338,1.0828114071699977,1,3.7519294869988737,47.875925761817946,0
1289,Morning,Saturday,Young Adult,Female,Occasional,2,72.61727517675043,0.44271588100348847,Inspect,Path_D,182.74408425751693,1.2424142028903973,3,1.8148433798264774,41.46471691896505,0
1290,Morning,Saturday,Adult,Female,First-time,4,32.376598820791244,0.4857926317574436,Scan,Path_B,100.8357161521235,1.4600153985628654,5,2.5735812927719772,65.23945809163283,0
1291,Afternoon,Monday,Adult,Male,Occasional,2,83.04134686664048,0.543620176089207,Scan,Path_A,92.13561263231026,1.3835305520845729,1,1.7831106657854825,42.002598518500314,1
1292,Morning,Sunday,Adult,Female,Occasional,3,36.420934943199136,0.5276909365951986,Inspect,Path_A,195.91472303196497,1.714526458599757,3,2.0611144058484894,46.29019290534659,1
1293,Afternoon,Sunday,Adult,Male,Regular,3,62.99871627618016,0.4183207340927906,Pick,Path_A,182.66814885776176,1.167641691322093,2,2.2930956301204612,42.762112108861196,0
1294,Afternoon,Sunday,Adult,Female,First-time,0,69.69897615202879,0.19840644412584885,Scan,Path_A,138.69210805179526,1.0807686273359027,5,1.3565266555403037,42.59418459795097,1
1295,Evening,Friday,Adult,Male,Regular,5,76.49283907199424,0.4762582454772556,Scan,Path_D,51.51230559510421,1.6128888233438397,4,3.3024044313543763,50.24641566637947,0
1296,Morning,Saturday,Senior,Male,Occasional,5,76.4978385696567,0.2921510756204465,Pick,Path_D,95.74717659048972,1.2909151270860448,1,3.567066511536077,48.97765790116988,1
1297,Morning,Monday,Young Adult,Female,First-time,2,58.319462860486254,0.5141112371757636,Pick,Path_C,76.25765257378048,1.3620721632252621,6,1.680618182818527,45.4053960962479,1
1298,Morning,Saturday,Adult,Male,Occasional,2,56.56896721903431,0.2784014949779694,Pick,Path_D,192.49425170037972,1.1781951740387144,2,2.001231783032459,47.16524008445688,1
1299,Afternoon,Thursday,Adult,Female,Occasional,1,71.9306866298347,0.575842022212514,Scan,Path_A,58.97680299264473,1.4781292436673408,2,1.2069709130919453,42.801864490067295,1
1300,Afternoon,Wednesday,Adult,Male,Occasional,0,65.5605460667886,0.8335823841934922,Pick,Path_D,192.14594385150104,0.9404769232097647,4,0.5677310251161126,54.0172563772616,1
1301,Morning,Wednesday,Adult,Male,Occasional,5,53.08357153857911,0.3548056453658811,Scan,Path_B,115.77900690695643,1.0625178253805683,1,3.3291067465598045,70.55192742590714,1
1302,Evening,Saturday,Young Adult,Female,Occasional,2,67.41945116937232,0.2469790483654195,Scan,Path_B,72.0920259649928,0.40552884859601745,3,2.1468825446139017,41.25158722766781,1
1303,Morning,Tuesday,Adult,Male,First-time,5,56.65744296868006,0.7289020259369325,Pick,Path_C,159.47193740148157,1.0117284958730823,3,3.057672513392845,53.939632237346046,1
1304,Afternoon,Friday,Young Adult,Male,First-time,3,47.9892918267781,0.8534001755180833,Inspect,Path_A,145.17976623998365,1.4794738869009858,3,1.9743031018174753,50.4494895702071,1
1305,Afternoon,Sunday,Adult,Male,Regular,1,52.43318959096007,0.25088386447226496,Pick,Path_D,69.35109342648163,1.2139249008704371,3,1.5593475459850312,56.686297581325896,1
1306,Evening,Friday,Adult,Female,Occasional,1,69.72837663698562,0.48169348664797235,Inspect,Path_C,118.99027765346064,0.9228244826690197,4,1.2638436775703326,56.967929604960716,1
1307,Afternoon,Friday,Adult,Female,Occasional,4,41.438247698774504,0.5973513083458478,Pick,Path_C,175.0227356478933,1.6288394127229662,4,2.5420025918896307,52.05412697218661,1
1308,Evening,Thursday,Young Adult,Female,Regular,5,82.12671386961995,0.4479486624757356,Pick,Path_D,103.60385908821985,1.2415531749053206,3,3.357113304089653,49.601794238849,0
1309,Afternoon,Friday,Adult,Male,Occasional,1,48.8545282727226,0.14967773853897715,Scan,Path_C,187.18913905488424,1.7081251872644265,3,2.0804766884866166,45.65549800351553,0
1310,Evening,Wednesday,Young Adult,Male,Regular,0,14.802156521880491,0.2254176619888812,Scan,Path_A,90.20868599531396,1.4570063367955837,4,0.9612527060477933,42.350396468913644,0
1311,Morning,Thursday,Adult,Male,Occasional,1,71.05084634129432,0.2464413589442494,Scan,Path_D,55.11894486849863,1.2564606265268452,3,1.6668063220568763,49.031543390482156,1
1312,Evening,Monday,Senior,Female,First-time,7,5.970792263715651,0.29197917955557706,Scan,Path_B,121.80862868390038,1.7505014865783566,2,4.214834309247568,37.154111685823196,1
1313,Afternoon,Friday,Senior,Male,Regular,4,39.76161872445307,0.5173702490514883,Scan,Path_B,61.574292012887256,1.0876015312478244,3,2.5853784469942775,44.061440098825315,1
1314,Evening,Friday,Adult,Female,Occasional,5,108.4491284584248,0.7195459682468267,Scan,Path_D,124.99549159604045,0.8715328842968724,3,3.320198697171022,61.068536244725685,0
1315,Afternoon,Monday,Adult,Male,Regular,2,81.19986238807965,0.228507772873843,Scan,Path_C,120.2057256589787,1.6798052612442018,2,2.2812430617905104,50.98512221079691,1
1316,Afternoon,Friday,Young Adult,Female,Occasional,4,79.54751517108826,0.34281788121587936,Inspect,Path_C,89.6429383672305,1.3813590918539789,3,2.9811377161592545,58.9266441893555,1
1317,Afternoon,Monday,Young Adult,Female,Occasional,4,37.623614319816724,0.2780078728584927,Inspect,Path_B,195.1472991935343,1.6181407053429806,3,2.9075221587696687,64.69643886658424,1
1318,Afternoon,Thursday,Adult,Female,Regular,0,56.2673900787372,0.5576827897118972,Scan,Path_B,119.84097314853669,1.4644093295257283,4,0.6399637606334665,48.22970544085183,0
1319,Morning,Wednesday,Adult,Male,First-time,3,84.82859903754465,0.335615167611653,Inspect,Path_A,154.5746138555838,1.693042881293077,7,2.520063618868903,52.073258341936416,0
1320,Morning,Monday,Senior,Male,Regular,3,72.79275148230677,0.29785588330468,Pick,Path_C,157.1487132891283,1.046543649487258,3,2.535429426583554,46.981541058472445,1
1321,Morning,Tuesday,Young Adult,Male,Occasional,5,82.71713889958215,0.18058768105567546,Inspect,Path_A,190.44044921336075,1.143409600844347,4,4.021080950159008,41.87394239524394,1
1322,Morning,Monday,Senior,Male,Occasional,3,95.63070262435289,0.771943161819286,Scan,Path_B,71.62325329139644,1.1402489429818823,3,2.2372399457661674,40.47031740667595,0
1323,Evening,Friday,Adult,Male,Occasional,5,73.20219751399804,0.9379124350562142,Inspect,Path_B,49.70109511630764,1.1442946511614063,4,3.0792505102851497,58.431503725964916,1
1324,Morning,Sunday,Adult,Female,Regular,4,35.38632235799213,0.5168346734057048,Pick,Path_B,188.96082862262017,0.7298860281581981,4,2.563902552965581,52.08627280485648,1
1325,Evening,Sunday,Young Adult,Male,First-time,0,71.96763755160235,0.7971190645929295,Inspect,Path_B,143.24483780654896,1.2490311966642427,2,0.6107417338952947,68.46603072081052,0
1326,Afternoon,Thursday,Young Adult,Female,Occasional,2,55.289383342782514,0.38661776544984217,Scan,Path_A,125.05244055205465,1.437322633161765,3,1.7937537191245405,59.720520129238906,1
1327,Morning,Saturday,Adult,Female,Regular,1,34.182803348063146,0.49982057405672065,Pick,Path_B,114.66809732024285,0.9958445783149755,3,1.0710576090233008,42.68787010463632,1
1328,Afternoon,Thursday,Adult,Male,Regular,3,77.89115535153014,0.6302546396452556,Pick,Path_D,107.57412472606872,0.9258993907661286,1,2.2067878318022145,58.403421802267715,1
1329,Afternoon,Saturday,Young Adult,Female,First-time,5,84.0414568994733,0.34964651197942864,Inspect,Path_C,154.44664943928723,1.1592156125826978,1,3.4922135626888875,46.949244608977445,0
1330,Afternoon,Sunday,Adult,Male,Occasional,6,58.12200892849591,0.46810972841297654,Pick,Path_B,62.24919777693832,1.4353634617723692,2,3.7178602978642106,62.16859709129001,1
1331,Afternoon,Sunday,Adult,Male,Occasional,2,66.40952304520934,0.4434231001381248,Pick,Path_C,139.09325825692767,0.8772928725232757,2,1.7830841082226918,45.136661227569796,0
1332,Afternoon,Monday,Adult,Male,Occasional,2,18.546620993719984,0.5875477144093587,Pick,Path_B,161.25264247733966,1.9005833359730264,4,1.4331309911233492,39.475740397573276,0
1333,Morning,Wednesday,Senior,Female,Occasional,6,82.47546216697206,0.5124125729397231,Scan,Path_A,149.730084224922,0.8102562174732917,2,3.802687796099879,42.0424492293859,0
1334,Evening,Tuesday,Young Adult,Male,Occasional,9,75.86522679455928,0.3545188930808457,Pick,Path_C,117.14437457139353,1.0287877641828547,2,5.443470962086065,42.55335097585086,0
1335,Evening,Thursday,Young Adult,Male,Occasional,3,65.00447828240013,0.43982186783536253,Inspect,Path_A,119.89351248069377,1.5402240888206962,3,2.2797519413189313,41.59748235381336,1
1336,Afternoon,Friday,Adult,Female,Regular,0,34.951008476326194,0.7229487175222211,Inspect,Path_B,171.42773082288303,1.4902595557811877,2,0.4513998377212847,44.27391724394893,0
1337,Morning,Saturday,Adult,Male,Regular,3,27.11251117525721,0.6097711000332441,Pick,Path_D,143.27680757753248,1.463996254589978,1,1.9635544859449565,58.56691870325238,0
1338,Afternoon,Friday,Young Adult,Female,Occasional,1,100.53150827222535,0.59236919258899,Inspect,Path_D,190.20724016130856,0.9943693321681437,3,1.3402848226278758,67.96044208266184,0
1339,Morning,Wednesday,Young Adult,Female,Occasional,3,40.00858975426576,0.9512002519909939,Pick,Path_D,50.292131928441435,1.0513018758243662,2,1.9103036163661622,36.698104844464964,1
1340,Morning,Saturday,Adult,Female,Occasional,3,62.68368284580213,0.273810006758345,Inspect,Path_D,156.26862735403535,0.9430741281115891,2,2.543851908489551,62.63513042833149,0
1341,Morning,Thursday,Young Adult,Male,Occasional,2,40.62615324520941,0.6419518672597553,Pick,Path_D,87.54925066076015,1.1039420941096056,2,1.5146806038388307,45.22296284025571,1
1342,Afternoon,Monday,Young Adult,Male,Regular,0,14.221826226912228,0.510960745583434,Pick,Path_A,117.08356128703363,1.3148238944844663,5,0.4625286320037181,53.47882531202234,1
1343,Evening,Friday,Young Adult,Male,Occasional,4,68.96013999308005,0.568763295469541,Pick,Path_D,175.04025945455416,0.9416181388821308,2,2.696440831445563,33.45853969426703,0
1344,Afternoon,Wednesday,Young Adult,Male,Occasional,3,72.07721197667531,0.5364565091060324,Scan,Path_B,79.9059156027799,0.6755436458278014,2,2.2332028616280066,55.24035017344856,1
1345,Afternoon,Thursday,Adult,Male,Occasional,2,26.624059552651765,0.3596988533267288,Inspect,Path_A,204.6245273332502,1.5507658813042888,3,1.6891409749221378,29.946876031839373,1
1346,Afternoon,Sunday,Adult,Male,Occasional,1,82.16570440888938,0.2929897268549698,Pick,Path_A,164.2264291113268,1.145950141847582,3,1.593446312595855,53.13935072310166,0
1347,Afternoon,Sunday,Adult,Female,First-time,3,49.46796543423078,0.49996644314045957,Scan,Path_D,143.16851769744102,1.4244260841729632,4,2.1473666744606077,52.57256047029337,0
1348,Afternoon,Thursday,Young Adult,Female,First-time,0,38.348191846719004,0.34356497805536057,Scan,Path_C,82.71852537650585,1.1072569547553173,3,0.773872470809763,51.910076342954675,0
1349,Evening,Thursday,Young Adult,Male,Occasional,4,37.0363733930369,0.4260789877529052,Pick,Path_B,112.81094540856789,1.3628387551650336,4,2.6545784008209807,42.65089849367071,0
1350,Morning,Thursday,Adult,Male,Occasional,4,77.4245239619422,0.6596320510514956,Pick,Path_A,105.66487607070925,1.8978567176590846,3,2.690321955986883,55.49526674429644,0
1351,Evening,Saturday,Adult,Male,Regular,1,21.52523859714905,0.254623081309608,Pick,Path_B,70.70749895909205,0.8570140599796945,1,1.393100938524665,53.91081509416717,0
1352,Afternoon,Thursday,Adult,Male,Regular,3,35.15655945215063,0.4616575741010476,Pick,Path_C,163.7506258971395,0.9666230907501192,3,2.1090043259867697,47.9004721635888,1
1353,Afternoon,Friday,Young Adult,Female,Occasional,3,68.63199282296306,0.7109032085982729,Pick,Path_A,103.82538697278699,0.9297784690143869,3,2.1244922152300565,56.71850307175194,1
1354,Afternoon,Wednesday,Senior,Female,Occasional,3,65.97355083048825,0.39856499291943814,Inspect,Path_B,112.97808325476004,1.8312537825350303,1,2.3316679713140775,49.043958534344945,1
1355,Afternoon,Saturday,Young Adult,Female,Occasional,6,39.560366853047135,0.7938910443630076,Pick,Path_D,114.99850862718404,1.1945772259932825,3,3.4497255729446077,55.28777158908762,0
1356,Evening,Thursday,Adult,Female,Occasional,5,85.72681429278819,0.1898411670820458,Pick,Path_A,111.43295586517725,1.4662432681829278,2,3.9821463474054593,48.7412067260591,1
1357,Evening,Tuesday,Adult,Female,Occasional,5,37.738670179145004,0.8638769081098682,Inspect,Path_A,141.21835159756154,0.40685236861095153,0,2.9202078156562115,52.16701991109541,1
1358,Afternoon,Tuesday,Adult,Female,Occasional,3,55.82905258684821,0.5035966805033152,Scan,Path_A,95.09308090732489,1.3123376421597361,0,2.176288468485381,55.747229410752624,0
1359,Morning,Wednesday,Young Adult,Male,Occasional,2,53.18142229129688,0.23427207032238145,Inspect,Path_A,160.73274378235863,1.0917569552465094,2,2.1196153649618226,46.02087426381965,1
1360,Afternoon,Sunday,Adult,Female,First-time,5,53.25870348640847,0.6666355282278879,Scan,Path_D,96.16213155535058,1.6165829360678807,4,3.066307530384005,37.661634137458044,1
1361,Evening,Monday,Adult,Male,First-time,5,56.093385842720416,0.5861670231853049,Scan,Path_C,118.85894167561021,1.3976282573472318,2,3.1216666079556354,52.76079005548154,1
1362,Morning,Monday,Young Adult,Male,First-time,6,55.49602990259163,0.7764295566701368,Inspect,Path_C,67.73625574174761,1.0740865990459794,4,3.5350695190595496,61.893913786129296,0
1363,Afternoon,Sunday,Young Adult,Male,Regular,1,55.24971664421768,0.19279181389908712,Pick,Path_B,162.86655918178997,1.6739457734498664,1,1.8136370280680563,52.99150972957446,1
1364,Afternoon,Saturday,Young Adult,Male,Occasional,4,56.36145684889241,0.2807766922805143,Scan,Path_D,173.03282867891141,1.701488537373931,3,2.9941171215588316,53.18142314696372,1
1365,Afternoon,Saturday,Adult,Female,Occasional,1,81.7071424862376,0.6540103561481395,Pick,Path_D,148.6348601137436,1.651706654802624,3,1.2143412675265541,49.578238935033596,1
1366,Morning,Saturday,Young Adult,Male,Occasional,1,55.35172775765809,1.0099071868972116,Inspect,Path_B,126.81657075246343,1.4287478800643418,0,0.974796639304427,57.39118652773201,1
1367,Afternoon,Monday,Senior,Male,Regular,4,73.83892055688453,0.6150497365820726,Scan,Path_D,118.55425611117849,1.1168150032087159,1,2.694371556946587,48.14064583862063,1
1368,Evening,Tuesday,Adult,Male,Regular,5,62.97445181508077,0.6460173566876803,Pick,Path_D,57.51060573398944,1.2696228589507874,4,3.124461464271776,45.46101218873138,0
1369,Morning,Monday,Senior,Female,Regular,2,67.32460975249997,0.3477470945571765,Scan,Path_A,65.81033362830894,1.0749854231315559,3,1.9117536627355118,61.05298252874866,1
